Main Clock Divider,TCCx Prescaler,Resolution,PWM Frequency
209,1,200,2296.65
209,2,100,2296.65
1,1,41900,2291.17
1,1,42000,2285.71
1,2,21000,2285.71
2,1,21000,2285.71
3,1,14000,2285.71
1,4,10500,2285.71
2,2,10500,2285.71
4,1,10500,2285.71
5,1,8400,2285.71
3,2,7000,2285.71
6,1,7000,2285.71
7,1,6000,2285.71
5,2,4200,2285.71
10,1,4200,2285.71
3,4,3500,2285.71
6,2,3500,2285.71
12,1,3500,2285.71
7,2,3000,2285.71
14,1,3000,2285.71
15,1,2800,2285.71
5,4,2100,2285.71
10,2,2100,2285.71
20,1,2100,2285.71
21,1,2000,2285.71
7,4,1500,2285.71
14,2,1500,2285.71
28,1,1500,2285.71
15,2,1400,2285.71
30,1,1400,2285.71
35,1,1200,2285.71
21,2,1000,2285.71
42,1,1000,2285.71
15,4,700,2285.71
30,2,700,2285.71
60,1,700,2285.71
35,2,600,2285.71
70,1,600,2285.71
21,4,500,2285.71
42,2,500,2285.71
84,1,500,2285.71
105,1,400,2285.71
35,4,300,2285.71
70,2,300,2285.71
140,1,300,2285.71
105,2,200,2285.71
210,1,200,2285.71
105,4,100,2285.71
210,2,100,2285.71
1,1,42100,2280.29
1,1,42200,2274.88
1,2,21100,2274.88
2,1,21100,2274.88
211,1,200,2274.88
211,2,100,2274.88
1,1,42300,2269.50
3,1,14100,2269.50
9,1,4700,2269.50
47,1,900,2269.50
141,1,300,2269.50
1,1,42400,2264.15
1,2,21200,2264.15
2,1,21200,2264.15
1,4,10600,2264.15
2,2,10600,2264.15
4,1,10600,2264.15
1,8,5300,2264.15
2,4,5300,2264.15
4,2,5300,2264.15
8,1,5300,2264.15
53,1,800,2264.15
53,2,400,2264.15
106,1,400,2264.15
53,4,200,2264.15
106,2,200,2264.15
212,1,200,2264.15
53,8,100,2264.15
106,4,100,2264.15
212,2,100,2264.15
1,1,42500,2258.82
5,1,8500,2258.82
17,1,2500,2258.82
25,1,1700,2258.82
85,1,500,2258.82
1,1,42600,2253.52
1,2,21300,2253.52
2,1,21300,2253.52
3,1,14200,2253.52
3,2,7100,2253.52
6,1,7100,2253.52
71,1,600,2253.52
71,2,300,2253.52
142,1,300,2253.52
213,1,200,2253.52
213,2,100,2253.52
1,1,42700,2248.24
7,1,6100,2248.24
61,1,700,2248.24
1,1,42800,2242.99
1,2,21400,2242.99
2,1,21400,2242.99
1,4,10700,2242.99
2,2,10700,2242.99
4,1,10700,2242.99
107,1,400,2242.99
107,2,200,2242.99
214,1,200,2242.99
107,4,100,2242.99
214,2,100,2242.99
1,1,42900,2237.76
3,1,14300,2237.76
11,1,3900,2237.76
13,1,3300,2237.76
33,1,1300,2237.76
39,1,1100,2237.76
143,1,300,2237.76
1,1,43000,2232.56
1,2,21500,2232.56
2,1,21500,2232.56
5,1,8600,2232.56
5,2,4300,2232.56
10,1,4300,2232.56
43,1,1000,2232.56
43,2,500,2232.56
86,1,500,2232.56
215,1,200,2232.56
215,2,100,2232.56
1,1,43100,2227.38
1,1,43200,2222.22
1,2,21600,2222.22
2,1,21600,2222.22
3,1,14400,2222.22
1,4,10800,2222.22
2,2,10800,2222.22
4,1,10800,2222.22
3,2,7200,2222.22
6,1,7200,2222.22
1,8,5400,2222.22
2,4,5400,2222.22
4,2,5400,2222.22
8,1,5400,2222.22
9,1,4800,2222.22
3,4,3600,2222.22
6,2,3600,2222.22
12,1,3600,2222.22
1,16,2700,2222.22
2,8,2700,2222.22
4,4,2700,2222.22
8,2,2700,2222.22
16,1,2700,2222.22
9,2,2400,2222.22
18,1,2400,2222.22
3,8,1800,2222.22
6,4,1800,2222.22
12,2,1800,2222.22
24,1,1800,2222.22
27,1,1600,2222.22
9,4,1200,2222.22
18,2,1200,2222.22
36,1,1200,2222.22
3,16,900,2222.22
6,8,900,2222.22
12,4,900,2222.22
24,2,900,2222.22
48,1,900,2222.22
27,2,800,2222.22
54,1,800,2222.22
9,8,600,2222.22
18,4,600,2222.22
36,2,600,2222.22
72,1,600,2222.22
27,4,400,2222.22
54,2,400,2222.22
108,1,400,2222.22
9,16,300,2222.22
18,8,300,2222.22
36,4,300,2222.22
72,2,300,2222.22
144,1,300,2222.22
27,8,200,2222.22
54,4,200,2222.22
108,2,200,2222.22
216,1,200,2222.22
27,16,100,2222.22
54,8,100,2222.22
108,4,100,2222.22
216,2,100,2222.22
1,1,43300,2217.09
1,1,43400,2211.98
1,2,21700,2211.98
2,1,21700,2211.98
7,1,6200,2211.98
7,2,3100,2211.98
14,1,3100,2211.98
31,1,1400,2211.98
31,2,700,2211.98
62,1,700,2211.98
217,1,200,2211.98
217,2,100,2211.98
1,1,43500,2206.90
3,1,14500,2206.90
5,1,8700,2206.90
15,1,2900,2206.90
29,1,1500,2206.90
87,1,500,2206.90
145,1,300,2206.90
1,1,43600,2201.83
1,2,21800,2201.83
2,1,21800,2201.83
1,4,10900,2201.83
2,2,10900,2201.83
4,1,10900,2201.83
109,1,400,2201.83
109,2,200,2201.83
218,1,200,2201.83
109,4,100,2201.83
218,2,100,2201.83
1,1,43700,2196.80
19,1,2300,2196.80
23,1,1900,2196.80
1,1,43800,2191.78
1,2,21900,2191.78
2,1,21900,2191.78
3,1,14600,2191.78
3,2,7300,2191.78
6,1,7300,2191.78
73,1,600,2191.78
73,2,300,2191.78
146,1,300,2191.78
219,1,200,2191.78
219,2,100,2191.78
1,1,43900,2186.79
1,1,44000,2181.82
1,2,22000,2181.82
2,1,22000,2181.82
1,4,11000,2181.82
2,2,11000,2181.82
4,1,11000,2181.82
5,1,8800,2181.82
1,8,5500,2181.82
2,4,5500,2181.82
4,2,5500,2181.82
8,1,5500,2181.82
5,2,4400,2181.82
10,1,4400,2181.82
11,1,4000,2181.82
5,4,2200,2181.82
10,2,2200,2181.82
20,1,2200,2181.82
11,2,2000,2181.82
22,1,2000,2181.82
5,8,1100,2181.82
10,4,1100,2181.82
20,2,1100,2181.82
40,1,1100,2181.82
11,4,1000,2181.82
22,2,1000,2181.82
44,1,1000,2181.82
55,1,800,2181.82
11,8,500,2181.82
22,4,500,2181.82
44,2,500,2181.82
88,1,500,2181.82
55,2,400,2181.82
110,1,400,2181.82
55,4,200,2181.82
110,2,200,2181.82
220,1,200,2181.82
55,8,100,2181.82
110,4,100,2181.82
220,2,100,2181.82
1,1,44100,2176.87
3,1,14700,2176.87
7,1,6300,2176.87
9,1,4900,2176.87
21,1,2100,2176.87
49,1,900,2176.87
63,1,700,2176.87
147,1,300,2176.87
1,1,44200,2171.95
1,2,22100,2171.95
2,1,22100,2171.95
13,1,3400,2171.95
17,1,2600,2171.95
13,2,1700,2171.95
26,1,1700,2171.95
17,2,1300,2171.95
34,1,1300,2171.95
221,1,200,2171.95
221,2,100,2171.95
1,1,44300,2167.04
1,1,44400,2162.16
1,2,22200,2162.16
2,1,22200,2162.16
3,1,14800,2162.16
1,4,11100,2162.16
2,2,11100,2162.16
4,1,11100,2162.16
3,2,7400,2162.16
6,1,7400,2162.16
3,4,3700,2162.16
6,2,3700,2162.16
12,1,3700,2162.16
37,1,1200,2162.16
37,2,600,2162.16
74,1,600,2162.16
111,1,400,2162.16
37,4,300,2162.16
74,2,300,2162.16
148,1,300,2162.16
111,2,200,2162.16
222,1,200,2162.16
111,4,100,2162.16
222,2,100,2162.16
1,1,44500,2157.30
5,1,8900,2157.30
89,1,500,2157.30
1,1,44600,2152.47
1,2,22300,2152.47
2,1,22300,2152.47
223,1,200,2152.47
223,2,100,2152.47
1,1,44700,2147.65
3,1,14900,2147.65
149,1,300,2147.65
1,1,44800,2142.86
1,2,22400,2142.86
2,1,22400,2142.86
1,4,11200,2142.86
2,2,11200,2142.86
4,1,11200,2142.86
7,1,6400,2142.86
1,8,5600,2142.86
2,4,5600,2142.86
4,2,5600,2142.86
8,1,5600,2142.86
7,2,3200,2142.86
14,1,3200,2142.86
1,16,2800,2142.86
2,8,2800,2142.86
4,4,2800,2142.86
8,2,2800,2142.86
16,1,2800,2142.86
7,4,1600,2142.86
14,2,1600,2142.86
28,1,1600,2142.86
2,16,1400,2142.86
4,8,1400,2142.86
8,4,1400,2142.86
16,2,1400,2142.86
32,1,1400,2142.86
7,8,800,2142.86
14,4,800,2142.86
28,2,800,2142.86
56,1,800,2142.86
1,64,700,2142.86
4,16,700,2142.86
8,8,700,2142.86
16,4,700,2142.86
32,2,700,2142.86
64,1,700,2142.86
7,16,400,2142.86
14,8,400,2142.86
28,4,400,2142.86
56,2,400,2142.86
112,1,400,2142.86
14,16,200,2142.86
28,8,200,2142.86
56,4,200,2142.86
112,2,200,2142.86
224,1,200,2142.86
7,64,100,2142.86
28,16,100,2142.86
56,8,100,2142.86
112,4,100,2142.86
224,2,100,2142.86
1,1,44900,2138.08
1,1,45000,2133.33
1,2,22500,2133.33
2,1,22500,2133.33
3,1,15000,2133.33
5,1,9000,2133.33
3,2,7500,2133.33
6,1,7500,2133.33
9,1,5000,2133.33
5,2,4500,2133.33
10,1,4500,2133.33
15,1,3000,2133.33
9,2,2500,2133.33
18,1,2500,2133.33
25,1,1800,2133.33
15,2,1500,2133.33
30,1,1500,2133.33
45,1,1000,2133.33
25,2,900,2133.33
50,1,900,2133.33
75,1,600,2133.33
45,2,500,2133.33
90,1,500,2133.33
75,2,300,2133.33
150,1,300,2133.33
225,1,200,2133.33
225,2,100,2133.33
1,1,45100,2128.60
11,1,4100,2128.60
41,1,1100,2128.60
1,1,45200,2123.89
1,2,22600,2123.89
2,1,22600,2123.89
1,4,11300,2123.89
2,2,11300,2123.89
4,1,11300,2123.89
113,1,400,2123.89
113,2,200,2123.89
226,1,200,2123.89
113,4,100,2123.89
226,2,100,2123.89
1,1,45300,2119.21
3,1,15100,2119.21
151,1,300,2119.21
1,1,45400,2114.54
1,2,22700,2114.54
2,1,22700,2114.54
227,1,200,2114.54
227,2,100,2114.54
1,1,45500,2109.89
5,1,9100,2109.89
7,1,6500,2109.89
13,1,3500,2109.89
35,1,1300,2109.89
65,1,700,2109.89
91,1,500,2109.89
1,1,45600,2105.26
1,2,22800,2105.26
2,1,22800,2105.26
3,1,15200,2105.26
1,4,11400,2105.26
2,2,11400,2105.26
4,1,11400,2105.26
3,2,7600,2105.26
6,1,7600,2105.26
1,8,5700,2105.26
2,4,5700,2105.26
4,2,5700,2105.26
8,1,5700,2105.26
3,4,3800,2105.26
6,2,3800,2105.26
12,1,3800,2105.26
19,1,2400,2105.26
3,8,1900,2105.26
6,4,1900,2105.26
12,2,1900,2105.26
24,1,1900,2105.26
19,2,1200,2105.26
38,1,1200,2105.26
57,1,800,2105.26
19,4,600,2105.26
38,2,600,2105.26
76,1,600,2105.26
57,2,400,2105.26
114,1,400,2105.26
19,8,300,2105.26
38,4,300,2105.26
76,2,300,2105.26
152,1,300,2105.26
57,4,200,2105.26
114,2,200,2105.26
228,1,200,2105.26
57,8,100,2105.26
114,4,100,2105.26
228,2,100,2105.26
1,1,45700,2100.66
1,1,45800,2096.07
1,2,22900,2096.07
2,1,22900,2096.07
229,1,200,2096.07
229,2,100,2096.07
1,1,45900,2091.50
3,1,15300,2091.50
9,1,5100,2091.50
17,1,2700,2091.50
27,1,1700,2091.50
51,1,900,2091.50
153,1,300,2091.50
1,1,46000,2086.96
1,2,23000,2086.96
2,1,23000,2086.96
1,4,11500,2086.96
2,2,11500,2086.96
4,1,11500,2086.96
5,1,9200,2086.96
5,2,4600,2086.96
10,1,4600,2086.96
5,4,2300,2086.96
10,2,2300,2086.96
20,1,2300,2086.96
23,1,2000,2086.96
23,2,1000,2086.96
46,1,1000,2086.96
23,4,500,2086.96
46,2,500,2086.96
92,1,500,2086.96
115,1,400,2086.96
115,2,200,2086.96
230,1,200,2086.96
115,4,100,2086.96
230,2,100,2086.96
1,1,46100,2082.43
1,1,46200,2077.92
1,2,23100,2077.92
2,1,23100,2077.92
3,1,15400,2077.92
3,2,7700,2077.92
6,1,7700,2077.92
7,1,6600,2077.92
11,1,4200,2077.92
7,2,3300,2077.92
14,1,3300,2077.92
21,1,2200,2077.92
11,2,2100,2077.92
22,1,2100,2077.92
33,1,1400,2077.92
21,2,1100,2077.92
42,1,1100,2077.92
33,2,700,2077.92
66,1,700,2077.92
77,1,600,2077.92
77,2,300,2077.92
154,1,300,2077.92
231,1,200,2077.92
231,2,100,2077.92
1,1,46300,2073.43
1,1,46400,2068.97
1,2,23200,2068.97
2,1,23200,2068.97
1,4,11600,2068.97
2,2,11600,2068.97
4,1,11600,2068.97
1,8,5800,2068.97
2,4,5800,2068.97
4,2,5800,2068.97
8,1,5800,2068.97
1,16,2900,2068.97
2,8,2900,2068.97
4,4,2900,2068.97
8,2,2900,2068.97
16,1,2900,2068.97
29,1,1600,2068.97
29,2,800,2068.97
58,1,800,2068.97
29,4,400,2068.97
58,2,400,2068.97
116,1,400,2068.97
29,8,200,2068.97
58,4,200,2068.97
116,2,200,2068.97
232,1,200,2068.97
29,16,100,2068.97
58,8,100,2068.97
116,4,100,2068.97
232,2,100,2068.97
1,1,46500,2064.52
3,1,15500,2064.52
5,1,9300,2064.52
15,1,3100,2064.52
31,1,1500,2064.52
93,1,500,2064.52
155,1,300,2064.52
1,1,46600,2060.09
1,2,23300,2060.09
2,1,23300,2060.09
233,1,200,2060.09
233,2,100,2060.09
1,1,46700,2055.67
1,1,46800,2051.28
1,2,23400,2051.28
2,1,23400,2051.28
3,1,15600,2051.28
1,4,11700,2051.28
2,2,11700,2051.28
4,1,11700,2051.28
3,2,7800,2051.28
6,1,7800,2051.28
9,1,5200,2051.28
3,4,3900,2051.28
6,2,3900,2051.28
12,1,3900,2051.28
13,1,3600,2051.28
9,2,2600,2051.28
18,1,2600,2051.28
13,2,1800,2051.28
26,1,1800,2051.28
9,4,1300,2051.28
18,2,1300,2051.28
36,1,1300,2051.28
39,1,1200,2051.28
13,4,900,2051.28
26,2,900,2051.28
52,1,900,2051.28
39,2,600,2051.28
78,1,600,2051.28
117,1,400,2051.28
39,4,300,2051.28
78,2,300,2051.28
156,1,300,2051.28
117,2,200,2051.28
234,1,200,2051.28
117,4,100,2051.28
234,2,100,2051.28
1,1,46900,2046.91
7,1,6700,2046.91
67,1,700,2046.91
1,1,47000,2042.55
1,2,23500,2042.55
2,1,23500,2042.55
5,1,9400,2042.55
5,2,4700,2042.55
10,1,4700,2042.55
47,1,1000,2042.55
47,2,500,2042.55
94,1,500,2042.55
235,1,200,2042.55
235,2,100,2042.55
1,1,47100,2038.22
3,1,15700,2038.22
157,1,300,2038.22
149,256,112600,2038.04
1,1,47200,2033.90
1,2,23600,2033.90
2,1,23600,2033.90
1,4,11800,2033.90
2,2,11800,2033.90
4,1,11800,2033.90
1,8,5900,2033.90
2,4,5900,2033.90
4,2,5900,2033.90
8,1,5900,2033.90
59,1,800,2033.90
59,2,400,2033.90
118,1,400,2033.90
59,4,200,2033.90
118,2,200,2033.90
236,1,200,2033.90
59,8,100,2033.90
118,4,100,2033.90
236,2,100,2033.90
1,1,47300,2029.60
11,1,4300,2029.60
43,1,1100,2029.60
1,1,47400,2025.32
1,2,23700,2025.32
2,1,23700,2025.32
3,1,15800,2025.32
3,2,7900,2025.32
6,1,7900,2025.32
79,1,600,2025.32
79,2,300,2025.32
158,1,300,2025.32
237,1,200,2025.32
237,2,100,2025.32
1,1,47500,2021.05
5,1,9500,2021.05
19,1,2500,2021.05
25,1,1900,2021.05
95,1,500,2021.05
1,1,47600,2016.81
1,2,23800,2016.81
2,1,23800,2016.81
1,4,11900,2016.81
2,2,11900,2016.81
4,1,11900,2016.81
7,1,6800,2016.81
7,2,3400,2016.81
14,1,3400,2016.81
17,1,2800,2016.81
7,4,1700,2016.81
14,2,1700,2016.81
28,1,1700,2016.81
17,2,1400,2016.81
34,1,1400,2016.81
17,4,700,2016.81
34,2,700,2016.81
68,1,700,2016.81
119,1,400,2016.81
119,2,200,2016.81
238,1,200,2016.81
119,4,100,2016.81
238,2,100,2016.81
1,1,47700,2012.58
3,1,15900,2012.58
9,1,5300,2012.58
53,1,900,2012.58
159,1,300,2012.58
1,1,47800,2008.37
1,2,23900,2008.37
2,1,23900,2008.37
239,1,200,2008.37
239,2,100,2008.37
1,1,47900,2004.18
1,1,48000,2000.00
1,2,24000,2000.00
2,1,24000,2000.00
3,1,16000,2000.00
1,4,12000,2000.00
2,2,12000,2000.00
4,1,12000,2000.00
5,1,9600,2000.00
3,2,8000,2000.00
6,1,8000,2000.00
1,8,6000,2000.00
2,4,6000,2000.00
4,2,6000,2000.00
8,1,6000,2000.00
5,2,4800,2000.00
10,1,4800,2000.00
3,4,4000,2000.00
6,2,4000,2000.00
12,1,4000,2000.00
15,1,3200,2000.00
1,16,3000,2000.00
2,8,3000,2000.00
4,4,3000,2000.00
8,2,3000,2000.00
16,1,3000,2000.00
5,4,2400,2000.00
10,2,2400,2000.00
20,1,2400,2000.00
3,8,2000,2000.00
6,4,2000,2000.00
12,2,2000,2000.00
24,1,2000,2000.00
15,2,1600,2000.00
30,1,1600,2000.00
2,16,1500,2000.00
4,8,1500,2000.00
8,4,1500,2000.00
16,2,1500,2000.00
32,1,1500,2000.00
5,8,1200,2000.00
10,4,1200,2000.00
20,2,1200,2000.00
40,1,1200,2000.00
3,16,1000,2000.00
6,8,1000,2000.00
12,4,1000,2000.00
24,2,1000,2000.00
48,1,1000,2000.00
15,4,800,2000.00
30,2,800,2000.00
60,1,800,2000.00
5,16,600,2000.00
10,8,600,2000.00
20,4,600,2000.00
40,2,600,2000.00
80,1,600,2000.00
6,16,500,2000.00
12,8,500,2000.00
24,4,500,2000.00
48,2,500,2000.00
96,1,500,2000.00
15,8,400,2000.00
30,4,400,2000.00
60,2,400,2000.00
120,1,400,2000.00
10,16,300,2000.00
20,8,300,2000.00
40,4,300,2000.00
80,2,300,2000.00
160,1,300,2000.00
15,16,200,2000.00
30,8,200,2000.00
60,4,200,2000.00
120,2,200,2000.00
240,1,200,2000.00
30,16,100,2000.00
60,8,100,2000.00
120,4,100,2000.00
240,2,100,2000.00
1,1,48100,1995.84
13,1,3700,1995.84
37,1,1300,1995.84
1,1,48200,1991.70
1,2,24100,1991.70
2,1,24100,1991.70
241,1,200,1991.70
241,2,100,1991.70
1,1,48300,1987.58
3,1,16100,1987.58
7,1,6900,1987.58
21,1,2300,1987.58
23,1,2100,1987.58
69,1,700,1987.58
161,1,300,1987.58
1,1,48400,1983.47
1,2,24200,1983.47
2,1,24200,1983.47
1,4,12100,1983.47
2,2,12100,1983.47
4,1,12100,1983.47
11,1,4400,1983.47
11,2,2200,1983.47
22,1,2200,1983.47
11,4,1100,1983.47
22,2,1100,1983.47
44,1,1100,1983.47
121,1,400,1983.47
121,2,200,1983.47
242,1,200,1983.47
121,4,100,1983.47
242,2,100,1983.47
1,1,48500,1979.38
5,1,9700,1979.38
97,1,500,1979.38
1,1,48600,1975.31
1,2,24300,1975.31
2,1,24300,1975.31
3,1,16200,1975.31
3,2,8100,1975.31
6,1,8100,1975.31
9,1,5400,1975.31
9,2,2700,1975.31
18,1,2700,1975.31
27,1,1800,1975.31
27,2,900,1975.31
54,1,900,1975.31
81,1,600,1975.31
81,2,300,1975.31
162,1,300,1975.31
243,1,200,1975.31
243,2,100,1975.31
1,1,48700,1971.25
1,1,48800,1967.21
1,2,24400,1967.21
2,1,24400,1967.21
1,4,12200,1967.21
2,2,12200,1967.21
4,1,12200,1967.21
1,8,6100,1967.21
2,4,6100,1967.21
4,2,6100,1967.21
8,1,6100,1967.21
61,1,800,1967.21
61,2,400,1967.21
122,1,400,1967.21
61,4,200,1967.21
122,2,200,1967.21
244,1,200,1967.21
61,8,100,1967.21
122,4,100,1967.21
244,2,100,1967.21
1,1,48900,1963.19
3,1,16300,1963.19
163,1,300,1963.19
1,1,49000,1959.18
1,2,24500,1959.18
2,1,24500,1959.18
5,1,9800,1959.18
7,1,7000,1959.18
5,2,4900,1959.18
10,1,4900,1959.18
7,2,3500,1959.18
14,1,3500,1959.18
35,1,1400,1959.18
49,1,1000,1959.18
35,2,700,1959.18
70,1,700,1959.18
49,2,500,1959.18
98,1,500,1959.18
245,1,200,1959.18
245,2,100,1959.18
1,1,49100,1955.19
1,1,49200,1951.22
1,2,24600,1951.22
2,1,24600,1951.22
3,1,16400,1951.22
1,4,12300,1951.22
2,2,12300,1951.22
4,1,12300,1951.22
3,2,8200,1951.22
6,1,8200,1951.22
3,4,4100,1951.22
6,2,4100,1951.22
12,1,4100,1951.22
41,1,1200,1951.22
41,2,600,1951.22
82,1,600,1951.22
123,1,400,1951.22
41,4,300,1951.22
82,2,300,1951.22
164,1,300,1951.22
123,2,200,1951.22
246,1,200,1951.22
123,4,100,1951.22
246,2,100,1951.22
1,1,49300,1947.26
17,1,2900,1947.26
29,1,1700,1947.26
1,1,49400,1943.32
1,2,24700,1943.32
2,1,24700,1943.32
13,1,3800,1943.32
19,1,2600,1943.32
13,2,1900,1943.32
26,1,1900,1943.32
19,2,1300,1943.32
38,1,1300,1943.32
247,1,200,1943.32
247,2,100,1943.32
1,1,49500,1939.39
3,1,16500,1939.39
5,1,9900,1939.39
9,1,5500,1939.39
11,1,4500,1939.39
15,1,3300,1939.39
33,1,1500,1939.39
45,1,1100,1939.39
55,1,900,1939.39
99,1,500,1939.39
165,1,300,1939.39
1,1,49600,1935.48
1,2,24800,1935.48
2,1,24800,1935.48
1,4,12400,1935.48
2,2,12400,1935.48
4,1,12400,1935.48
1,8,6200,1935.48
2,4,6200,1935.48
4,2,6200,1935.48
8,1,6200,1935.48
1,16,3100,1935.48
2,8,3100,1935.48
4,4,3100,1935.48
8,2,3100,1935.48
16,1,3100,1935.48
31,1,1600,1935.48
31,2,800,1935.48
62,1,800,1935.48
31,4,400,1935.48
62,2,400,1935.48
124,1,400,1935.48
31,8,200,1935.48
62,4,200,1935.48
124,2,200,1935.48
248,1,200,1935.48
31,16,100,1935.48
62,8,100,1935.48
124,4,100,1935.48
248,2,100,1935.48
1,1,49700,1931.59
7,1,7100,1931.59
71,1,700,1931.59
1,1,49800,1927.71
1,2,24900,1927.71
2,1,24900,1927.71
3,1,16600,1927.71
3,2,8300,1927.71
6,1,8300,1927.71
83,1,600,1927.71
83,2,300,1927.71
166,1,300,1927.71
249,1,200,1927.71
249,2,100,1927.71
1,1,49900,1923.85
1,1,50000,1920.00
1,2,25000,1920.00
2,1,25000,1920.00
1,4,12500,1920.00
2,2,12500,1920.00
4,1,12500,1920.00
5,1,10000,1920.00
5,2,5000,1920.00
10,1,5000,1920.00
5,4,2500,1920.00
10,2,2500,1920.00
20,1,2500,1920.00
25,1,2000,1920.00
25,2,1000,1920.00
50,1,1000,1920.00
25,4,500,1920.00
50,2,500,1920.00
100,1,500,1920.00
125,1,400,1920.00
125,2,200,1920.00
250,1,200,1920.00
125,4,100,1920.00
250,2,100,1920.00
1,1,50100,1916.17
3,1,16700,1916.17
167,1,300,1916.17
1,1,50200,1912.35
1,2,25100,1912.35
2,1,25100,1912.35
251,1,200,1912.35
251,2,100,1912.35
1,1,50300,1908.55
1,1,50400,1904.76
1,2,25200,1904.76
2,1,25200,1904.76
3,1,16800,1904.76
1,4,12600,1904.76
2,2,12600,1904.76
4,1,12600,1904.76
3,2,8400,1904.76
6,1,8400,1904.76
7,1,7200,1904.76
1,8,6300,1904.76
2,4,6300,1904.76
4,2,6300,1904.76
8,1,6300,1904.76
9,1,5600,1904.76
3,4,4200,1904.76
6,2,4200,1904.76
12,1,4200,1904.76
7,2,3600,1904.76
14,1,3600,1904.76
9,2,2800,1904.76
18,1,2800,1904.76
21,1,2400,1904.76
3,8,2100,1904.76
6,4,2100,1904.76
12,2,2100,1904.76
24,1,2100,1904.76
7,4,1800,1904.76
14,2,1800,1904.76
28,1,1800,1904.76
9,4,1400,1904.76
18,2,1400,1904.76
36,1,1400,1904.76
21,2,1200,1904.76
42,1,1200,1904.76
7,8,900,1904.76
14,4,900,1904.76
28,2,900,1904.76
56,1,900,1904.76
63,1,800,1904.76
9,8,700,1904.76
18,4,700,1904.76
36,2,700,1904.76
72,1,700,1904.76
21,4,600,1904.76
42,2,600,1904.76
84,1,600,1904.76
63,2,400,1904.76
126,1,400,1904.76
21,8,300,1904.76
42,4,300,1904.76
84,2,300,1904.76
168,1,300,1904.76
63,4,200,1904.76
126,2,200,1904.76
252,1,200,1904.76
63,8,100,1904.76
126,4,100,1904.76
252,2,100,1904.76
1,1,50500,1900.99
5,1,10100,1900.99
101,1,500,1900.99
1,1,50600,1897.23
1,2,25300,1897.23
2,1,25300,1897.23
11,1,4600,1897.23
11,2,2300,1897.23
22,1,2300,1897.23
23,1,2200,1897.23
23,2,1100,1897.23
46,1,1100,1897.23
253,1,200,1897.23
253,2,100,1897.23
1,1,50700,1893.49
3,1,16900,1893.49
13,1,3900,1893.49
39,1,1300,1893.49
169,1,300,1893.49
1,1,50800,1889.76
1,2,25400,1889.76
2,1,25400,1889.76
1,4,12700,1889.76
2,2,12700,1889.76
4,1,12700,1889.76
127,1,400,1889.76
127,2,200,1889.76
254,1,200,1889.76
127,4,100,1889.76
254,2,100,1889.76
1,1,50900,1886.05
1,1,51000,1882.35
1,2,25500,1882.35
2,1,25500,1882.35
3,1,17000,1882.35
5,1,10200,1882.35
3,2,8500,1882.35
6,1,8500,1882.35
5,2,5100,1882.35
10,1,5100,1882.35
15,1,3400,1882.35
17,1,3000,1882.35
15,2,1700,1882.35
30,1,1700,1882.35
17,2,1500,1882.35
34,1,1500,1882.35
51,1,1000,1882.35
85,1,600,1882.35
51,2,500,1882.35
102,1,500,1882.35
85,2,300,1882.35
170,1,300,1882.35
255,1,200,1882.35
255,2,100,1882.35
1,1,51100,1878.67
7,1,7300,1878.67
73,1,700,1878.67
1,1,51200,1875.00
1,2,25600,1875.00
2,1,25600,1875.00
1,4,12800,1875.00
2,2,12800,1875.00
4,1,12800,1875.00
1,8,6400,1875.00
2,4,6400,1875.00
4,2,6400,1875.00
8,1,6400,1875.00
1,16,3200,1875.00
2,8,3200,1875.00
4,4,3200,1875.00
8,2,3200,1875.00
16,1,3200,1875.00
2,16,1600,1875.00
4,8,1600,1875.00
8,4,1600,1875.00
16,2,1600,1875.00
32,1,1600,1875.00
1,64,800,1875.00
4,16,800,1875.00
8,8,800,1875.00
16,4,800,1875.00
32,2,800,1875.00
64,1,800,1875.00
2,64,400,1875.00
8,16,400,1875.00
16,8,400,1875.00
32,4,400,1875.00
64,2,400,1875.00
128,1,400,1875.00
1,256,200,1875.00
4,64,200,1875.00
16,16,200,1875.00
32,8,200,1875.00
64,4,200,1875.00
128,2,200,1875.00
2,256,100,1875.00
8,64,100,1875.00
32,16,100,1875.00
64,8,100,1875.00
128,4,100,1875.00
1,1,51300,1871.34
3,1,17100,1871.34
9,1,5700,1871.34
19,1,2700,1871.34
27,1,1900,1871.34
57,1,900,1871.34
171,1,300,1871.34
1,1,51400,1867.70
1,2,25700,1867.70
2,1,25700,1867.70
1,1,51500,1864.08
5,1,10300,1864.08
103,1,500,1864.08
1,1,51600,1860.47
1,2,25800,1860.47
2,1,25800,1860.47
3,1,17200,1860.47
1,4,12900,1860.47
2,2,12900,1860.47
4,1,12900,1860.47
3,2,8600,1860.47
6,1,8600,1860.47
3,4,4300,1860.47
6,2,4300,1860.47
12,1,4300,1860.47
43,1,1200,1860.47
43,2,600,1860.47
86,1,600,1860.47
129,1,400,1860.47
43,4,300,1860.47
86,2,300,1860.47
172,1,300,1860.47
129,2,200,1860.47
129,4,100,1860.47
1,1,51700,1856.87
11,1,4700,1856.87
47,1,1100,1856.87
1,1,51800,1853.28
1,2,25900,1853.28
2,1,25900,1853.28
7,1,7400,1853.28
7,2,3700,1853.28
14,1,3700,1853.28
37,1,1400,1853.28
37,2,700,1853.28
74,1,700,1853.28
